seller-name,seller-type,layout_type,property_type,projName,location,val 2,unit,area,val 4,possession,number of bedrooms
Enrich Homes Reality,AGENT,BHK,Apartment,Five Star ANP Memento,Wakad,95,L,"6,418 / sq ft",Under Construction,Possession by Mar 2026,3 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Five Star ANP Memento,Wakad,95,L,"6,747 / sq ft",Under Construction,Possession by Mar 2026,3 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,,Rahatani,72,L,"6,277 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Rahatani Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Five Star ANP Atlantis Phase I,Baner,82,L,"7,380 / sq ft",Under Construction,Possession by May 2025,2 BHK Property for Sale in Baner Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Shree Sonigara Signature Park,Thergaon,70,L,"6,972 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Thergaon Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Gini Vivante Phase 01,Ravet,50,L,"4,748 / sq ft",Under Construction,Possession by Dec 2026,2 BHK Property for Sale in Ravet Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Gini Vivante Phase 01,Ravet,71,L,"5,235 / sq ft",Under Construction,Possession by Dec 2026,2 BHK Property for Sale in Ravet Pune
Enrich Homes Reality,AGENT,BHK,Apartment,VTP HiLife,Wakad,80,L,"7,483 / sq ft",Under Construction,Possession by Nov 2022,2 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Mihir Amara Phase 1,Wakad,92,L,"6,676 / sq ft",Under Construction,Possession by Dec 2026,3 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Bhandari 7 Plumeria Drive Phase 2,Tathawade,72,L,"6,086 / sq ft",Under Construction,Possession by Dec 2022,2 BHK Property for Sale in Tathawade Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Arun Sheth Anika Piccadilly Phase 1,Tathawade,55,L,"4,888 / sq ft",Under Construction,Possession by May 2026,2 BHK Property for Sale in Tathawade Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Aishwaryam Insignia,Punawale,48,L,"5,228 / sq ft",Under Construction,Possession by Nov 2026,2 BHK Property for Sale in Punawale Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Kumar Piccadilly,Wakad,70,L,"6,398 / sq ft",Under Construction,Possession by May 2025,2 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R1 1st Avenue,Hinjewadi,55,L,"4,906 / sq ft",Under Construction,Possession by May 2027,2 BHK Property for Sale in Hinjewadi Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Kohinoor Courtyard One,Wakad,60,L,"6,191 / sq ft",Under Construction,Possession by Nov 2026,2 BHK Property for Sale in Wakad Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Anp Universe,Balewadi,1.46,Cr,"9,240 / sq ft",Under Construction,Possession by Nov 2026,3 BHK Property for Sale in Balewadi Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Pharande Puneville Phase I,Tathawade,66,L,"6,882 / sq ft",Ready to move,New,2 BHK Property for Sale in Tathawade Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Godrej Hill Retreat,Mahalunge,70,L,"7,070 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Mahalunge Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Vardhaman Moonstone,Tathawade,60,L,"5,928 / sq ft",Under Construction,Possession by Aug 2024,2 BHK Property for Sale in Tathawade Pune
Enrich Homes Reality,AGENT,BHK,Apartment,Kohinoor Sportsville,Hinjewadi,75,L,"6,172 / sq ft",Under Construction,Possession by Nov 2025,3 BHK Property for Sale in Hinjewadi Pune
Enrich Homes Reality,AGENT,BHK,Apartment,,Punawale,50,L,"5,488 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Punawale Pune
Prop Wisdom,AGENT,BHK,Apartment,,Wakad,47,L,"8,103 / sq ft",Ready to move,East facing,1 BHK Property for Sale in Wakad Pune
Prop Wisdom,AGENT,BHK,Apartment,Trimbak Hills Apartment,Bavdhan,44,L,"6,285 / sq ft",Ready to move,East facing,1 BHK Property for Sale in Bavdhan Pune
Prop Wisdom,AGENT,BHK,Apartment,,Bavdhan,1.59,Cr,"9,937 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Bavdhan Pune
tejaswini,AGENT,BHK,Apartment,Venkatesh Oxy Ultima,Wagholi,40,L,"4,081 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Wagholi Pune
tejaswini,AGENT,BHK,Apartment,Magnus Manjri Green Annexe B1 B2 B3,Manjari,57.51,L,"6,053 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Manjari Pune
SRPROPERTIES,AGENT,BHK,Apartment,Bramha Suncity Platinum,Wadgaon Sheri,2.3,Cr,"12,105 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wadgaon Sheri Pune
SRPROPERTIES,AGENT,BHK,Apartment,ARK Viman Platinum,Viman Nagar,1.25,Cr,"7,812 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Viman Nagar Pune
SRPROPERTIES,AGENT,BHK,Apartment,Gera Greens Ville Sky Villas,Kharadi,2.4,Cr,"7,741 / sq ft",Ready to move,Resale,4 BHK Property for Sale in Kharadi Pune
SRPROPERTIES,AGENT,BHK,Apartment,Bramha Suncity Platinum,Wadgaon Sheri,2.4,Cr,"13,714 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wadgaon Sheri Pune
SRPROPERTIES,AGENT,BHK,Apartment,Vascon Forest County,Kharadi,1.8,Cr,"10,285 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Kharadi Pune
SRPROPERTIES,AGENT,BHK,Apartment,Shubh Gateway,Viman Nagar,1.6,Cr,"9,696 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Viman Nagar Pune
Pentagon Homes,AGENT,BHK,Apartment,Saheel Itrend Life,Wakad,77.5,L,"7,680 / sq ft",Ready to move,New,2 BHK Property for Sale in Wakad Pune
Pentagon Homes,AGENT,BHK,Apartment,Divya Austin County,Tathawade,87,L,"7,699 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Tathawade Pune
Pentagon Homes,AGENT,BHK,Apartment,Austin Arena,Tathawade,89.5,L,"7,458 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Tathawade Pune
Pentagon Homes,AGENT,BHK,Apartment,Austin Arena,Tathawade,88.6,L,"7,203 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Tathawade Pune
Pentagon Homes,AGENT,BHK,Apartment,Kalpataru Crescendo,Wakad,1.14,Cr,"9,539 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
Pentagon Homes,AGENT,BHK,Apartment,Divya Austin County,Tathawade,89.9,L,"8,172 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Tathawade Pune
Pentagon Homes,AGENT,BHK,Apartment,Adi Elementis,Ravet,1.43,Cr,"8,666 / sq ft",Under Construction,Possession by May 2026,3 BHK Property for Sale in Ravet Pune
Pentagon Homes,AGENT,BHK,Apartment,Adi Elementis,Ravet,1.45,Cr,"9,265 / sq ft",Under Construction,Possession by May 2026,3 BHK Property for Sale in Ravet Pune
Pentagon Homes,AGENT,BHK,Apartment,Adi Elementis,Ravet,1.44,Cr,"8,550 / sq ft",Under Construction,Possession by May 2026,3 BHK Property for Sale in Ravet Pune
Country Home,AGENT,BHK,Apartment,Urban Skyline,Ravet,76,L,"7,600 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Ravet Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.41,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,1.81,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.16,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.44,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.19,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.36,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.04,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,1.78,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,3 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.56,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,4 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
Satish Athwani Athwani Properties,AGENT,BHK,Apartment,Acropolis Voyage To The Stars Phase I,NIBM Annex Mohammadwadi,2.03,Cr,"10,935 / sq ft",Under Construction,Possession by May 2022,3 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
RAM Properties,AGENT,BHK,Apartment,SSD Sai Orchards,Pimple Saudagar,72,L,"6,000 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,Mirchandani Palms,Rahatani,88,L,"7,040 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Rahatani Pune
RAM Properties,AGENT,BHK,Apartment,GK Roseland Residency,Pimple Saudagar,58,L,"8,923 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,,Pimple Saudagar,83,L,"7,545 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,,Pimple Saudagar,85,L,"7,083 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,,Pimple Saudagar,1.1,Cr,"7,407 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,SSD Sai Marigold,Pimple Saudagar,75,L,"7,142 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,Mirchandani Palms,Rahatani,86,L,"7,543 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Rahatani Pune
RAM Properties,AGENT,BHK,Apartment,5 Star Royal Imperio,Rahatani,1.28,Cr,"8,827 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Rahatani Pune
RAM Properties,AGENT,BHK,Apartment,GK Developer Rose E Mehar,Rahatani,45,L,"8,181 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Rahatani Pune
RAM Properties,AGENT,BHK,Apartment,,Pimple Saudagar,76,L,"6,909 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Pimple Saudagar Pune
RAM Properties,AGENT,BHK,Apartment,GK Rose Woods,Pimple Saudagar,68,L,"6,666 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Pimple Saudagar Pune
SKYLINE GROUP,AGENT,BHK,Apartment,Chaphalkar Elina Living,NIBM Annex Mohammadwadi,85,L,"6,259 / sq ft",Ready to move,New,3 BHK Property for Sale in NIBM Annex Mohammadwadi Pune
SKYLINE GROUP,AGENT,BHK,Apartment,Kolte Patil Centria,Undri,98,L,"6,163 / sq ft",Ready to move,New,3 BHK Property for Sale in Undri Pune
SK Square Properties,AGENT,BHK,Apartment,Yashada Jubilee Hills,Baner,2.1,Cr,"10,954 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Yashada Jubilee Hills,Baner,1.75,Cr,"11,363 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Aaiji Vivanta,Balewadi,93,L,"8,157 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Jhamtani Nandan Ace,Balewadi,1.53,Cr,"10,551 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Anp Universe,Balewadi,1.59,Cr,"10,808 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Majestique Signature Towers,Balewadi,1.73,Cr,"11,495 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Manav La Moda,Balewadi,1.25,Cr,"9,104 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,RR 66 Avenue,Pimple Nilakh,1.25,Cr,"8,915 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Pimple Nilakh Pune
SK Square Properties,AGENT,BHK,Apartment,RR 66 Avenue,Pimple Nilakh,88,L,"8,309 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Pimple Nilakh Pune
SK Square Properties,AGENT,BHK,Apartment,Aaiji Vivanta,Balewadi,1.34,Cr,"9,140 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Pinnacle Neelanchal Phase I,Sus,95,L,"6,894 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Sus Pune
SK Square Properties,AGENT,BHK,Apartment,Kunal The Canary Residence Collection Balewadi,Balewadi,2.5,Cr,"11,436 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Balewadi Pune
SK Square Properties,AGENT,BHK,Apartment,Kalpataru Jade Skyline,Baner,1.6,Cr,"10,745 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Kalpataru Jade Skyline,Baner,1.15,Cr,"9,126 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Majestique Ornate,Baner,2.75,Cr,"13,208 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Majestique Ornate,Baner,1.8,Cr,"12,328 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Majestique Ornate,Baner,1.66,Cr,"10,772 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Yashada Jubilee Hills,Baner,2.15,Cr,"11,806 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,Yashada Jubilee Hills,Baner,1.75,Cr,"11,363 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,,Baner,2.5,Cr,"12,493 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Baner Pune
SK Square Properties,AGENT,BHK,Apartment,RGS Forte,Wakad,1.03,Cr,"7,294 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Abhinav Pebbles Greenfield,Tathawade,1.1,Cr,"7,633 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Tathawade Pune
SK Square Properties,AGENT,BHK,Apartment,Pyramid Atlante,Tathawade,1.15,Cr,"7,555 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Tathawade Pune
SK Square Properties,AGENT,BHK,Apartment,Vishal Leela Heights,Wakad,98,L,"6,877 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,G K Atlanta,Wakad,75,L,"6,493 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Kuber Antonia,Wakad,75,L,"6,631 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Mihir Amara Building A4,Wakad,90,L,"7,263 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,80,L,"6,546 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Sukhwani Skylines,Wakad,75,L,"6,493 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,,Wakad,1.05,Cr,"7,494 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,,Wakad,77,L,"6,666 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Swadik ANP Ultimus,Wakad,1.25,Cr,"8,101 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wakad Pune
SK Square Properties,AGENT,BHK,Apartment,Swadik ANP Ultimus,Wakad,85,L,"6,854 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
New Tech Reality,AGENT,BHK,Apartment,Sadguru Empire,Ravet,65.38,L,"4,953 / sq ft",Ready to move,New,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Sadguru Empire,Ravet,63.28,L,"4,939 / sq ft",Ready to move,New,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Sadguru Empire,Ravet,63.28,L,"4,939 / sq ft",Ready to move,New,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Sadguru Empire,Ravet,49.27,L,"5,137 / sq ft",Ready to move,New,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,City City One Square,Ravet,58.26,L,"4,775 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,City City One Square,Ravet,56.28,L,"4,765 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,City City One Square,Ravet,52.38,L,"4,714 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,GK Allure,Ravet,66.38,L,"5,732 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,GK Allure,Ravet,65.38,L,"5,745 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,GK Allure,Ravet,61.38,L,"5,757 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,GK Allure,Ravet,51.38,L,"5,734 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,GK Allure,Ravet,48.26,L,"5,704 / sq ft",Ready to move,East facing,1 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Jhamtani Ace Abode Wing A,Ravet,63.27,L,"5,393 / sq ft",Under Construction,Possession by Dec 2025,3 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Jhamtani Ace Abode Wing A,Ravet,47.28,L,"5,105 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Jhamtani Ace Abode Wing A,Ravet,43.27,L,"4,911 / sq ft",Under Construction,Possession by Dec 2025,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,,Ravet,41.37,L,"4,448 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
New Tech Reality,AGENT,BHK,Apartment,Goyal My Home Kiwale,Ravet,41.37,L,"4,612 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Ravet Pune
Lexis Realty,AGENT,BHK,Apartment,,Ravet,65,L,"6,763 / sq ft",Ready to move,,2 BHK Property for Sale in Ravet Pune
Abhinav Properties,AGENT,BHK,Apartment,Kolte Patil Umang Premiere,Wagholi,48.5,L,"5,000 / sq ft",Under Construction,East facing,2 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,Karia Konark Orchid,Wagholi,40,L,"5,000 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,Mainland Valencia,Wagholi,30,L,"4,285 / sq ft",Under Construction,West facing,1 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,,Wagholi,36,L,"4,152 / sq ft",Ready to move,NorthEast facing,2 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,Venkatesh Oxy Ultima,Wagholi,29,L,"4,142 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,Malkani Belle Vie,Wagholi,29,L,"4,142 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Wagholi Pune
Abhinav Properties,AGENT,BHK,Apartment,,Wagholi,55,L,"5,092 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Wagholi Pune
Vishwaraj Associates,AGENT,BHK,Apartment,Mohar Luxe Towers,Pashan,5.5,Cr,"20,370 / sq ft",Ready to move,New,3 BHK Property for Sale in Pashan Pune
